window_id,timestamp,traffic_speed,split
W01,2012-06-04 17:55:00,25.0,context
W01,2012-06-04 18:00:00,36.625,context
W01,2012-06-04 18:05:00,36.375,context
W01,2012-06-04 18:10:00,34.875,context
W01,2012-06-04 18:15:00,36.0,context
W01,2012-06-04 18:20:00,35.77777777777778,context
W01,2012-06-04 18:25:00,35.0,context
W01,2012-06-04 18:30:00,31.75,context
W01,2012-06-04 18:35:00,37.888888888888886,context
W01,2012-06-04 18:40:00,35.875,context
W01,2012-06-04 18:45:00,32.77777777777778,context
W01,2012-06-04 18:50:00,32.125,context
W01,2012-06-04 18:55:00,25.375,context
W01,2012-06-04 19:00:00,30.444444444444443,context
W01,2012-06-04 19:05:00,29.5,context
W01,2012-06-04 19:10:00,31.75,context
W01,2012-06-04 19:15:00,29.625,context
W01,2012-06-04 19:20:00,32.625,context
W01,2012-06-04 19:25:00,39.285714285714285,context
W01,2012-06-04 19:30:00,62.625,context
W01,2012-06-04 19:35:00,64.0,context
W01,2012-06-04 19:40:00,60.888888888888886,context
W01,2012-06-04 19:45:00,64.875,context
W01,2012-06-04 19:50:00,64.5,context
W01,2012-06-04 19:55:00,66.25,context
W01,2012-06-04 20:00:00,60.625,context
W01,2012-06-04 20:05:00,61.22222222222222,context
W01,2012-06-04 20:10:00,62.625,context
W01,2012-06-04 20:15:00,64.66666666666667,context
W01,2012-06-04 20:20:00,62.875,context
W01,2012-06-04 20:25:00,64.625,context
W01,2012-06-04 20:30:00,61.55555555555556,context
W01,2012-06-04 20:35:00,61.25,context
W01,2012-06-04 20:40:00,60.22222222222222,context
W01,2012-06-04 20:45:00,63.875,context
W01,2012-06-04 20:50:00,62.8,context
W01,2012-06-04 20:55:00,62.0,context
W01,2012-06-04 21:00:00,64.11111111111111,context
W01,2012-06-04 21:05:00,65.66666666666667,context
W01,2012-06-04 21:10:00,62.875,context
W01,2012-06-04 21:15:00,62.77777777777778,context
W01,2012-06-04 21:20:00,57.625,context
W01,2012-06-04 21:25:00,65.75,context
W01,2012-06-04 21:30:00,65.125,ground_truth
W01,2012-06-04 21:35:00,56.625,ground_truth
W01,2012-06-04 21:40:00,64.0,ground_truth
W01,2012-06-04 21:45:00,64.125,ground_truth
W01,2012-06-04 21:50:00,58.0,ground_truth
W01,2012-06-04 21:55:00,65.5,ground_truth
W01,2012-06-04 22:00:00,64.875,ground_truth
W01,2012-06-04 22:05:00,66.0,ground_truth
W01,2012-06-04 22:10:00,64.375,ground_truth
W01,2012-06-04 22:15:00,65.66666666666667,ground_truth
W01,2012-06-04 22:20:00,65.75,ground_truth
W01,2012-06-04 22:25:00,64.55555555555556,ground_truth
W01,2012-06-04 22:30:00,58.75,ground_truth
W01,2012-06-04 22:35:00,66.0,ground_truth
W01,2012-06-04 22:40:00,65.55555555555556,ground_truth
W01,2012-06-04 22:45:00,65.5,ground_truth
W01,2012-06-04 22:50:00,65.55555555555556,ground_truth
W01,2012-06-04 22:55:00,66.75,ground_truth
W01,2012-06-04 23:00:00,66.0,ground_truth
W01,2012-06-04 23:05:00,66.75,ground_truth
W01,2012-06-04 23:10:00,67.0,ground_truth
W01,2012-06-04 23:15:00,67.22222222222223,ground_truth
W01,2012-06-04 23:20:00,64.625,ground_truth
W01,2012-06-04 23:25:00,63.625,ground_truth
W03,2012-06-06 13:30:00,60.75,context
W03,2012-06-06 13:35:00,60.55555555555556,context
W03,2012-06-06 13:40:00,55.714285714285715,context
W03,2012-06-06 13:45:00,55.0,context
W03,2012-06-06 13:50:00,61.375,context
W03,2012-06-06 13:55:00,60.55555555555556,context
W03,2012-06-06 14:00:00,53.75,context
W03,2012-06-06 14:05:00,54.888888888888886,context
W03,2012-06-06 14:10:00,49.77777777777778,context
W03,2012-06-06 14:15:00,51.625,context
W03,2012-06-06 14:20:00,30.666666666666668,context
W03,2012-06-06 14:25:00,38.125,context
W03,2012-06-06 14:30:00,51.0,context
W03,2012-06-06 14:35:00,39.75,context
W03,2012-06-06 14:40:00,39.5,context
W03,2012-06-06 14:45:00,38.0,context
W03,2012-06-06 14:50:00,34.44444444444444,context
W03,2012-06-06 14:55:00,45.875,context
W03,2012-06-06 15:00:00,33.75,context
W03,2012-06-06 15:05:00,52.77777777777778,context
W03,2012-06-06 15:10:00,45.0,context
W03,2012-06-06 15:15:00,38.75,context
W03,2012-06-06 15:20:00,32.75,context
W03,2012-06-06 15:25:00,30.11111111111111,context
W03,2012-06-06 15:30:00,41.42857142857143,context
W03,2012-06-06 15:35:00,28.375,context
W03,2012-06-06 15:40:00,32.5,context
W03,2012-06-06 15:45:00,27.77777777777778,context
W03,2012-06-06 15:50:00,31.75,context
W03,2012-06-06 15:55:00,31.375,context
W03,2012-06-06 16:00:00,28.625,context
W03,2012-06-06 16:05:00,29.0,context
W03,2012-06-06 16:10:00,29.75,context
W03,2012-06-06 16:15:00,28.75,context
W03,2012-06-06 16:20:00,28.375,context
W03,2012-06-06 16:25:00,31.625,context
W03,2012-06-06 16:30:00,31.77777777777778,context
W03,2012-06-06 16:35:00,32.25,context
W03,2012-06-06 16:40:00,29.25,context
W03,2012-06-06 16:45:00,26.77777777777778,context
W03,2012-06-06 16:50:00,26.75,context
W03,2012-06-06 16:55:00,21.25,context
W03,2012-06-06 17:00:00,19.75,context
W03,2012-06-06 17:05:00,17.444444444444443,context
W03,2012-06-06 17:10:00,20.375,context
W03,2012-06-06 17:15:00,17.22222222222222,context
W03,2012-06-06 17:20:00,7.111111111111111,context
W03,2012-06-06 17:25:00,27.88888888888889,context
W03,2012-06-06 17:30:00,32.625,context
W03,2012-06-06 17:35:00,31.375,context
W03,2012-06-06 17:40:00,35.125,context
W03,2012-06-06 17:45:00,35.125,context
W03,2012-06-06 17:50:00,33.5,context
W03,2012-06-06 17:55:00,36.25,context
W03,2012-06-06 18:00:00,37.125,context
W03,2012-06-06 18:05:00,33.875,context
W03,2012-06-06 18:10:00,34.22222222222222,context
W03,2012-06-06 18:15:00,32.75,context
W03,2012-06-06 18:20:00,31.5,context
W03,2012-06-06 18:25:00,33.75,context
W03,2012-06-06 18:30:00,32.75,context
W03,2012-06-06 18:35:00,35.5,context
W03,2012-06-06 18:40:00,36.666666666666664,context
W03,2012-06-06 18:45:00,35.375,context
W03,2012-06-06 18:50:00,40.55555555555556,context
W03,2012-06-06 18:55:00,34.285714285714285,context
W03,2012-06-06 19:00:00,36.111111111111114,context
W03,2012-06-06 19:05:00,39.375,context
W03,2012-06-06 19:10:00,40.375,context
W03,2012-06-06 19:15:00,49.55555555555556,context
W03,2012-06-06 19:20:00,59.25,context
W03,2012-06-06 19:25:00,59.25,context
W03,2012-06-06 19:30:00,60.22222222222222,context
W03,2012-06-06 19:35:00,51.75,context
W03,2012-06-06 19:40:00,50.125,context
W03,2012-06-06 19:45:00,56.25,context
W03,2012-06-06 19:50:00,60.111111111111114,context
W03,2012-06-06 19:55:00,62.75,context
W03,2012-06-06 20:00:00,40.75,context
W03,2012-06-06 20:05:00,41.875,context
W03,2012-06-06 20:10:00,45.22222222222222,context
W03,2012-06-06 20:15:00,56.125,context
W03,2012-06-06 20:20:00,64.22222222222223,context
W03,2012-06-06 20:25:00,61.75,context
W03,2012-06-06 20:30:00,59.888888888888886,context
W03,2012-06-06 20:35:00,64.125,context
W03,2012-06-06 20:40:00,56.77777777777778,context
W03,2012-06-06 20:45:00,63.625,context
W03,2012-06-06 20:50:00,61.666666666666664,context
W03,2012-06-06 20:55:00,61.375,context
W03,2012-06-06 21:00:00,65.0,context
W03,2012-06-06 21:05:00,61.875,context
W03,2012-06-06 21:10:00,63.625,context
W03,2012-06-06 21:15:00,57.333333333333336,context
W03,2012-06-06 21:20:00,62.666666666666664,context
W03,2012-06-06 21:25:00,53.25,context
W03,2012-06-06 21:30:00,64.0,ground_truth
W03,2012-06-06 21:35:00,63.125,ground_truth
W03,2012-06-06 21:40:00,63.0,ground_truth
W03,2012-06-06 21:45:00,64.75,ground_truth
W03,2012-06-06 21:50:00,64.5,ground_truth
W03,2012-06-06 21:55:00,64.11111111111111,ground_truth
W03,2012-06-06 22:00:00,63.875,ground_truth
W03,2012-06-06 22:05:00,63.55555555555556,ground_truth
W03,2012-06-06 22:10:00,64.42857142857143,ground_truth
W03,2012-06-06 22:15:00,63.666666666666664,ground_truth
W03,2012-06-06 22:20:00,62.125,ground_truth
W03,2012-06-06 22:25:00,61.25,ground_truth
W03,2012-06-06 22:30:00,62.125,ground_truth
W03,2012-06-06 22:35:00,63.375,ground_truth
W03,2012-06-06 22:40:00,64.625,ground_truth
W03,2012-06-06 22:45:00,65.11111111111111,ground_truth
W03,2012-06-06 22:50:00,62.375,ground_truth
W03,2012-06-06 22:55:00,62.75,ground_truth
W03,2012-06-06 23:00:00,62.111111111111114,ground_truth
W03,2012-06-06 23:05:00,64.88888888888889,ground_truth
W03,2012-06-06 23:10:00,66.5,ground_truth
W03,2012-06-06 23:15:00,66.375,ground_truth
W03,2012-06-06 23:20:00,66.0,ground_truth
W03,2012-06-06 23:25:00,65.16666666666667,ground_truth
W04,2012-06-07 13:30:00,59.22222222222222,context
W04,2012-06-07 13:35:00,54.625,context
W04,2012-06-07 13:40:00,56.666666666666664,context
W04,2012-06-07 13:45:00,54.375,context
W04,2012-06-07 13:50:00,50.888888888888886,context
W04,2012-06-07 13:55:00,50.75,context
W04,2012-06-07 14:00:00,56.375,context
W04,2012-06-07 14:05:00,48.44444444444444,context
W04,2012-06-07 14:10:00,26.25,context
W04,2012-06-07 14:15:00,21.0,context
W04,2012-06-07 14:20:00,27.555555555555557,context
W04,2012-06-07 14:25:00,25.285714285714285,context
W04,2012-06-07 14:30:00,30.625,context
W04,2012-06-07 14:35:00,35.44444444444444,context
W04,2012-06-07 14:40:00,29.25,context
W04,2012-06-07 14:45:00,29.88888888888889,context
W04,2012-06-07 14:50:00,31.375,context
W04,2012-06-07 14:55:00,31.875,context
W04,2012-06-07 15:00:00,40.25,context
W04,2012-06-07 15:05:00,62.125,context
W04,2012-06-07 15:10:00,48.333333333333336,context
W04,2012-06-07 15:15:00,41.77777777777778,context
W04,2012-06-07 15:20:00,35.375,context
W04,2012-06-07 15:25:00,27.77777777777778,context
W04,2012-06-07 15:30:00,30.375,context
W04,2012-06-07 15:35:00,29.88888888888889,context
W04,2012-06-07 15:40:00,29.555555555555557,context
W04,2012-06-07 15:45:00,23.125,context
W04,2012-06-07 15:50:00,32.125,context
W04,2012-06-07 15:55:00,30.625,context
W04,2012-06-07 16:00:00,33.125,context
W04,2012-06-07 16:05:00,30.375,context
W04,2012-06-07 16:10:00,29.555555555555557,context
W04,2012-06-07 16:15:00,31.75,context
W04,2012-06-07 16:20:00,30.5,context
W04,2012-06-07 16:25:00,30.77777777777778,context
W04,2012-06-07 16:30:00,35.25,context
W04,2012-06-07 16:35:00,33.875,context
W04,2012-06-07 16:40:00,28.875,context
W04,2012-06-07 16:45:00,32.44444444444444,context
W04,2012-06-07 16:50:00,34.0,context
W04,2012-06-07 16:55:00,28.625,context
W04,2012-06-07 17:00:00,31.77777777777778,context
W04,2012-06-07 17:05:00,31.125,context
W04,2012-06-07 17:10:00,28.375,context
W04,2012-06-07 17:15:00,29.25,context
W04,2012-06-07 17:20:00,33.0,context
W04,2012-06-07 17:25:00,28.25,context
W04,2012-06-07 17:30:00,27.125,context
W04,2012-06-07 17:35:00,35.0,context
W04,2012-06-07 17:40:00,31.0,context
W04,2012-06-07 17:45:00,34.0,context
W04,2012-06-07 17:50:00,30.5,context
W04,2012-06-07 17:55:00,33.77777777777778,context
W04,2012-06-07 18:00:00,34.875,context
W04,2012-06-07 18:05:00,34.875,context
W04,2012-06-07 18:10:00,34.111111111111114,context
W04,2012-06-07 18:15:00,35.55555555555556,context
W04,2012-06-07 18:20:00,38.5,context
W04,2012-06-07 18:25:00,37.375,context
W04,2012-06-07 18:30:00,35.25,context
W04,2012-06-07 18:35:00,36.77777777777778,context
W04,2012-06-07 18:40:00,34.25,context
W04,2012-06-07 18:45:00,37.125,context
W04,2012-06-07 18:50:00,38.75,context
W04,2012-06-07 18:55:00,41.666666666666664,context
W04,2012-06-07 19:00:00,59.5,context
W04,2012-06-07 19:05:00,58.0,context
W04,2012-06-07 19:10:00,58.375,context
W04,2012-06-07 19:15:00,56.375,context
W04,2012-06-07 19:20:00,58.0,context
W04,2012-06-07 19:25:00,52.875,context
W04,2012-06-07 19:30:00,60.5,context
W04,2012-06-07 19:35:00,63.22222222222222,context
W04,2012-06-07 19:40:00,57.25,context
W04,2012-06-07 19:45:00,56.625,context
W04,2012-06-07 19:50:00,58.666666666666664,context
W04,2012-06-07 19:55:00,56.5,context
W04,2012-06-07 20:00:00,56.0,context
W04,2012-06-07 20:05:00,59.44444444444444,context
W04,2012-06-07 20:10:00,57.857142857142854,context
W04,2012-06-07 20:15:00,57.44444444444444,context
W04,2012-06-07 20:20:00,60.125,context
W04,2012-06-07 20:25:00,62.0,context
W04,2012-06-07 20:30:00,57.888888888888886,context
W04,2012-06-07 20:35:00,60.625,context
W04,2012-06-07 20:40:00,57.25,context
W04,2012-06-07 20:45:00,60.77777777777778,context
W04,2012-06-07 20:50:00,59.625,context
W04,2012-06-07 20:55:00,63.25,context
W04,2012-06-07 21:00:00,59.22222222222222,context
W04,2012-06-07 21:05:00,59.125,context
W04,2012-06-07 21:10:00,61.55555555555556,context
W04,2012-06-07 21:15:00,62.75,context
W04,2012-06-07 21:20:00,61.44444444444444,context
W04,2012-06-07 21:25:00,63.125,context
W04,2012-06-07 21:30:00,61.55555555555556,ground_truth
W04,2012-06-07 21:35:00,61.375,ground_truth
W04,2012-06-07 21:40:00,63.375,ground_truth
W04,2012-06-07 21:45:00,64.33333333333333,ground_truth
W04,2012-06-07 21:50:00,54.25,ground_truth
W04,2012-06-07 21:55:00,65.0,ground_truth
W04,2012-06-07 22:00:00,65.625,ground_truth
W04,2012-06-07 22:05:00,63.625,ground_truth
W04,2012-06-07 22:10:00,62.666666666666664,ground_truth
W04,2012-06-07 22:15:00,62.375,ground_truth
W04,2012-06-07 22:20:00,57.888888888888886,ground_truth
W04,2012-06-07 22:25:00,58.875,ground_truth
W04,2012-06-07 22:30:00,63.875,ground_truth
W04,2012-06-07 22:35:00,62.142857142857146,ground_truth
W04,2012-06-07 22:40:00,62.142857142857146,ground_truth
W04,2012-06-07 22:45:00,57.375,ground_truth
W04,2012-06-07 22:50:00,64.0,ground_truth
W04,2012-06-07 22:55:00,64.33333333333333,ground_truth
W04,2012-06-07 23:00:00,63.25,ground_truth
W04,2012-06-07 23:05:00,63.55555555555556,ground_truth
W04,2012-06-07 23:10:00,63.22222222222222,ground_truth
W04,2012-06-07 23:15:00,62.42857142857143,ground_truth
W04,2012-06-07 23:20:00,65.88888888888889,ground_truth
W04,2012-06-07 23:25:00,65.375,ground_truth
W05,2012-06-08 13:30:00,45.55555555555556,context
W05,2012-06-08 13:35:00,56.875,context
W05,2012-06-08 13:40:00,55.666666666666664,context
W05,2012-06-08 13:45:00,38.75,context
W05,2012-06-08 13:50:00,27.625,context
W05,2012-06-08 13:55:00,33.44444444444444,context
W05,2012-06-08 14:00:00,28.875,context
W05,2012-06-08 14:05:00,32.25,context
W05,2012-06-08 14:10:00,28.555555555555557,context
W05,2012-06-08 14:15:00,21.375,context
W05,2012-06-08 14:20:00,27.75,context
W05,2012-06-08 14:25:00,27.0,context
W05,2012-06-08 14:30:00,29.0,context
W05,2012-06-08 14:35:00,30.666666666666668,context
W05,2012-06-08 14:40:00,30.0,context
W05,2012-06-08 14:45:00,29.25,context
W05,2012-06-08 14:50:00,30.125,context
W05,2012-06-08 14:55:00,28.555555555555557,context
W05,2012-06-08 15:00:00,26.75,context
W05,2012-06-08 15:05:00,27.88888888888889,context
W05,2012-06-08 15:10:00,27.375,context
W05,2012-06-08 15:15:00,31.333333333333332,context
W05,2012-06-08 15:20:00,26.25,context
W05,2012-06-08 15:25:00,29.75,context
W05,2012-06-08 15:30:00,28.25,context
W05,2012-06-08 15:35:00,25.77777777777778,context
W05,2012-06-08 15:40:00,25.5,context
W05,2012-06-08 15:45:00,31.125,context
W05,2012-06-08 15:50:00,34.77777777777778,context
W05,2012-06-08 15:55:00,37.0,context
W05,2012-06-08 16:00:00,28.625,context
W05,2012-06-08 16:05:00,29.22222222222222,context
W05,2012-06-08 16:10:00,29.11111111111111,context
W05,2012-06-08 16:15:00,32.714285714285715,context
W05,2012-06-08 16:20:00,28.555555555555557,context
W05,2012-06-08 16:25:00,31.11111111111111,context
W05,2012-06-08 16:30:00,32.333333333333336,context
W05,2012-06-08 16:35:00,29.25,context
W05,2012-06-08 16:40:00,28.375,context
W05,2012-06-08 16:45:00,29.666666666666668,context
W05,2012-06-08 16:50:00,32.888888888888886,context
W05,2012-06-08 16:55:00,36.875,context
W05,2012-06-08 17:00:00,31.75,context
W05,2012-06-08 17:05:00,32.111111111111114,context
W05,2012-06-08 17:10:00,28.0,context
W05,2012-06-08 17:15:00,27.0,context
W05,2012-06-08 17:20:00,31.4,context
W05,2012-06-08 17:25:00,35.75,context
W05,2012-06-08 17:30:00,34.77777777777778,context
W05,2012-06-08 17:35:00,33.333333333333336,context
W05,2012-06-08 17:40:00,33.5,context
W05,2012-06-08 17:45:00,35.75,context
W05,2012-06-08 17:50:00,30.875,context
W05,2012-06-08 17:55:00,37.75,context
W05,2012-06-08 18:00:00,36.44444444444444,context
W05,2012-06-08 18:05:00,31.0,context
W05,2012-06-08 18:10:00,37.22222222222222,context
W05,2012-06-08 18:15:00,41.0,context
W05,2012-06-08 18:20:00,38.0,context
W05,2012-06-08 18:25:00,38.55555555555556,context
W05,2012-06-08 18:30:00,51.0,context
W05,2012-06-08 18:35:00,56.0,context
W05,2012-06-08 18:40:00,53.0,context
W05,2012-06-08 18:45:00,57.0,context
W05,2012-06-08 18:50:00,57.0,context
W05,2012-06-08 18:55:00,63.875,context
W05,2012-06-08 19:00:00,58.625,context
W05,2012-06-08 19:05:00,60.0,context
W05,2012-06-08 19:10:00,60.666666666666664,context
W05,2012-06-08 19:15:00,47.55555555555556,context
W05,2012-06-08 19:20:00,58.125,context
W05,2012-06-08 19:25:00,57.5,context
W05,2012-06-08 19:30:00,57.714285714285715,context
W05,2012-06-08 19:35:00,62.5,context
W05,2012-06-08 19:40:00,61.5,context
W05,2012-06-08 19:45:00,60.75,context
W05,2012-06-08 19:50:00,58.875,context
W05,2012-06-08 19:55:00,60.333333333333336,context
W05,2012-06-08 20:00:00,60.625,context
W05,2012-06-08 20:05:00,59.333333333333336,context
W05,2012-06-08 20:10:00,55.0,context
W05,2012-06-08 20:15:00,59.25,context
W05,2012-06-08 20:20:00,59.75,context
W05,2012-06-08 20:25:00,59.625,context
W05,2012-06-08 20:30:00,59.77777777777778,context
W05,2012-06-08 20:35:00,59.125,context
W05,2012-06-08 20:40:00,58.888888888888886,context
W05,2012-06-08 20:45:00,61.25,context
W05,2012-06-08 20:50:00,59.25,context
W05,2012-06-08 20:55:00,60.75,context
W05,2012-06-08 21:00:00,59.875,context
W05,2012-06-08 21:05:00,60.375,context
W05,2012-06-08 21:10:00,63.125,context
W05,2012-06-08 21:15:00,62.875,context
W05,2012-06-08 21:20:00,62.44444444444444,context
W05,2012-06-08 21:25:00,61.0,context
W05,2012-06-08 21:30:00,62.22222222222222,ground_truth
W05,2012-06-08 21:35:00,56.375,ground_truth
W05,2012-06-08 21:40:00,59.75,ground_truth
W05,2012-06-08 21:45:00,63.44444444444444,ground_truth
W05,2012-06-08 21:50:00,63.75,ground_truth
W05,2012-06-08 21:55:00,63.25,ground_truth
W05,2012-06-08 22:00:00,62.333333333333336,ground_truth
W05,2012-06-08 22:05:00,61.125,ground_truth
W05,2012-06-08 22:10:00,63.25,ground_truth
W05,2012-06-08 22:15:00,61.666666666666664,ground_truth
W05,2012-06-08 22:20:00,61.75,ground_truth
W05,2012-06-08 22:25:00,58.125,ground_truth
W05,2012-06-08 22:30:00,62.111111111111114,ground_truth
W05,2012-06-08 22:35:00,57.375,ground_truth
W05,2012-06-08 22:40:00,62.0,ground_truth
W05,2012-06-08 22:45:00,62.25,ground_truth
W05,2012-06-08 22:50:00,52.333333333333336,ground_truth
W05,2012-06-08 22:55:00,60.888888888888886,ground_truth
W05,2012-06-08 23:00:00,61.666666666666664,ground_truth
W05,2012-06-08 23:05:00,63.0,ground_truth
W05,2012-06-08 23:10:00,63.75,ground_truth
W05,2012-06-08 23:15:00,60.44444444444444,ground_truth
W05,2012-06-08 23:20:00,65.375,ground_truth
W05,2012-06-08 23:25:00,65.22222222222223,ground_truth
W08,2012-06-11 13:30:00,61.0,context
W08,2012-06-11 13:35:00,60.44444444444444,context
W08,2012-06-11 13:40:00,58.666666666666664,context
W08,2012-06-11 13:45:00,58.22222222222222,context
W08,2012-06-11 13:50:00,60.44444444444444,context
W08,2012-06-11 13:55:00,57.5,context
W08,2012-06-11 14:00:00,56.25,context
W08,2012-06-11 14:05:00,52.0,context
W08,2012-06-11 14:10:00,51.333333333333336,context
W08,2012-06-11 14:15:00,47.5,context
W08,2012-06-11 14:20:00,47.0,context
W08,2012-06-11 14:25:00,42.0,context
W08,2012-06-11 14:30:00,34.22222222222222,context
W08,2012-06-11 14:35:00,35.111111111111114,context
W08,2012-06-11 14:40:00,37.44444444444444,context
W08,2012-06-11 14:45:00,32.666666666666664,context
W08,2012-06-11 14:50:00,27.25,context
W08,2012-06-11 14:55:00,32.44444444444444,context
W08,2012-06-11 15:00:00,34.0,context
W08,2012-06-11 15:05:00,27.25,context
W08,2012-06-11 15:10:00,29.125,context
W08,2012-06-11 15:15:00,28.555555555555557,context
W08,2012-06-11 15:20:00,32.22222222222222,context
W08,2012-06-11 15:25:00,36.0,context
W08,2012-06-11 15:30:00,35.666666666666664,context
W08,2012-06-11 15:35:00,35.125,context
W08,2012-06-11 15:40:00,26.375,context
W08,2012-06-11 15:45:00,29.444444444444443,context
W08,2012-06-11 15:50:00,34.857142857142854,context
W08,2012-06-11 15:55:00,34.55555555555556,context
W08,2012-06-11 16:00:00,28.333333333333332,context
W08,2012-06-11 16:05:00,26.333333333333332,context
W08,2012-06-11 16:10:00,28.444444444444443,context
W08,2012-06-11 16:15:00,28.125,context
W08,2012-06-11 16:20:00,30.88888888888889,context
W08,2012-06-11 16:25:00,33.888888888888886,context
W08,2012-06-11 16:30:00,28.555555555555557,context
W08,2012-06-11 16:35:00,28.75,context
W08,2012-06-11 16:40:00,33.125,context
W08,2012-06-11 16:45:00,32.25,context
W08,2012-06-11 16:50:00,27.0,context
W08,2012-06-11 16:55:00,31.666666666666668,context
W08,2012-06-11 17:00:00,32.55555555555556,context
W08,2012-06-11 17:05:00,34.111111111111114,context
W08,2012-06-11 17:10:00,32.333333333333336,context
W08,2012-06-11 17:15:00,32.55555555555556,context
W08,2012-06-11 17:20:00,27.333333333333332,context
W08,2012-06-11 17:25:00,32.5,context
W08,2012-06-11 17:30:00,36.0,context
W08,2012-06-11 17:35:00,31.77777777777778,context
W08,2012-06-11 17:40:00,31.0,context
W08,2012-06-11 17:45:00,31.77777777777778,context
W08,2012-06-11 17:50:00,37.0,context
W08,2012-06-11 17:55:00,38.0,context
W08,2012-06-11 18:00:00,36.625,context
W08,2012-06-11 18:05:00,38.333333333333336,context
W08,2012-06-11 18:10:00,37.0,context
W08,2012-06-11 18:15:00,34.75,context
W08,2012-06-11 18:20:00,44.5,context
W08,2012-06-11 18:25:00,59.666666666666664,context
W08,2012-06-11 18:30:00,62.77777777777778,context
W08,2012-06-11 18:35:00,60.75,context
W08,2012-06-11 18:40:00,63.333333333333336,context
W08,2012-06-11 18:45:00,62.22222222222222,context
W08,2012-06-11 18:50:00,62.125,context
W08,2012-06-11 18:55:00,65.0,context
W08,2012-06-11 19:00:00,56.25,context
W08,2012-06-11 19:05:00,61.44444444444444,context
W08,2012-06-11 19:10:00,61.55555555555556,context
W08,2012-06-11 19:15:00,61.0,context
W08,2012-06-11 19:20:00,62.111111111111114,context
W08,2012-06-11 19:25:00,61.25,context
W08,2012-06-11 19:30:00,59.55555555555556,context
W08,2012-06-11 19:35:00,56.22222222222222,context
W08,2012-06-11 19:40:00,60.666666666666664,context
W08,2012-06-11 19:45:00,52.55555555555556,context
W08,2012-06-11 19:50:00,57.44444444444444,context
W08,2012-06-11 19:55:00,59.0,context
W08,2012-06-11 20:00:00,47.375,context
W08,2012-06-11 20:05:00,56.22222222222222,context
W08,2012-06-11 20:10:00,57.857142857142854,context
W08,2012-06-11 20:15:00,62.55555555555556,context
W08,2012-06-11 20:20:00,62.125,context
W08,2012-06-11 20:25:00,64.0,context
W08,2012-06-11 20:30:00,64.0,context
W08,2012-06-11 20:35:00,62.55555555555556,context
W08,2012-06-11 20:40:00,62.375,context
W08,2012-06-11 20:45:00,54.55555555555556,context
W08,2012-06-11 20:50:00,64.77777777777777,context
W08,2012-06-11 20:55:00,63.55555555555556,context
W08,2012-06-11 21:00:00,63.75,context
W08,2012-06-11 21:05:00,62.875,context
W08,2012-06-11 21:10:00,63.666666666666664,context
W08,2012-06-11 21:15:00,61.875,context
W08,2012-06-11 21:20:00,62.77777777777778,context
W08,2012-06-11 21:25:00,64.22222222222223,context
W08,2012-06-11 21:30:00,55.75,ground_truth
W08,2012-06-11 21:35:00,63.0,ground_truth
